项目编码,项目名称,商务开累产值不含税,商务开累产值含税,商务本年产值不含税,商务本年产值含税,商务开累成本,商务本年成本
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,448351698.0159284,490360166.08348817,144161394.71619374,157635527.4831135,431090752.6255001,138978365.71
U_ORG_XM_SHPDEQ,上海浦东新区安置房二期,30110712.639690097,32820676.77660171,30110712.639690097,32820676.77660171,30026528.14,30026528.14
U_ORG_XM_SHXYDJD,上海商汤科技新一代人工智能计算和赋能平台机电,195620050.9103064,213225855.4915174,195620050.9103064,213225855.4915174,153674707.31,153674707.31
U_ORG_XM_SHTKSYGZ,上海泰康申园一期改造,23278272.98704374,25676453.319815997,4494250.682350866,4955640.201750487,23009835.26,4452223.85
U_ORG_XM_TKSJYLSQ,上海泰康松江养老社区08地块,794621127.0578284,800468744.6235673,30403130.928918477,30603448.18152783,768592937.3199999,29498815.370000005
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,50128410.12465904,55619214.79579346,2763086.9015857233,3066412.2108539795,49735809.647999994,2741567.2899999996
U_ORG_XM_SHTY,上海天岳碳化硅半导体材料,62746416.7515993,68393594.25914314,62746416.7515993,68393594.25914314,63696917.8,63696917.8
U_ORG_XM_SHWDNZJD,上海万科南站商务城三期机电,24378385.764819507,26572440.497721836,23001110.047325406,25071209.964609314,20661671.189999998,19556460.41
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,17163461.097931564,19051441.818395205,1581428.997349846,1755386.18700626,16059039.42,1481232.85
U_ORG_XM_SRHXLIVEXJYQ,上饶华熙Live·信江一期,78500548.85663976,86350603.74149826,26584.45799714746,29242.903309719637,73027613.64383164,134010.5279611703
U_ORG_XM_SXQQJD,绍兴钱清B地块商业机电,10139995.005223192,11052594.556975989,10139995.005223192,11052594.556975989,9682067.66,9682067.66
U_ORG_XM_SZDSDS,深圳达实大厦改扩建,210435975.68449467,232258169.12633923,20126665.78591087,22213782.95971224,207309980.57,19830383.84
U_ORG_XM_SZDXXLXQ,深圳大学西丽校区,445409838.8842078,458127320.46652365,93705507.29751208,96248852.87193643,442882201.2600001,93189606.17999999
U_ORG_XM_SZGMQJRJ,深圳光明区金融街,328999259.2437486,358609192.57262576,80980488.28442568,88268732.22792158,299432599.7247525,73737069.77887768
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,728303278.0478225,799960496.1779178,9984060.322336396,10961869.299475404,717883323.3032039,9844983.25
U_ORG_XM_SZHXDZQZ,深圳华星光电第11代大宗气体站,61583132.0130694,67660015.2412411,7925520.4217369,8242923.514702102,61156190.483689316,7903220.74
U_ORG_XM_SZJCKFQ,深圳机场开发区西区,307594773.9796543,335278303.6406472,25349075.060503975,27630491.81606659,300198436.52900565,24766779.26999999
U_ORG_XM_SZJCBZZ,深圳机场调蓄池泵闸站,150045492.7615164,154539969.18783537,112466844.33358511,115857267.195431,148587684.50349587,111400439.49349591
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,1286617239.8978465,1325215757.1002831,32009612.73803632,32969901.120237596,1282547996.3358777,31892856.540000007
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,655989277.4699688,721588205.2118007,407012979.7241944,447714277.69278586,629029396.2831445,397820349.8131446
U_ORG_XM_SZQHJLSQ,深圳嘉里商务中心(三期),86232174.33126782,93993070.02012697,86232174.33126782,93993070.02012697,81586956.33880535,81586956.33880535
U_ORG_XM_SZJLSWZXYQ,深圳嘉里商务中心（一期）,8818917.695104621,9083485.221891984,8818917.695104621,9083485.221891984,8797822.91,8797822.91
U_ORG_XM_SZLDBDT,深圳礼鼎高端集成电路载板及先进封装基地,425073499.9562627,463330114.9540299,425073499.9562627,463330114.9540299,422530876.21,422530876.21
U_ORG_XM_SZLXCXY,深圳联想创新科技园综合机电,164070189.28141487,178836506.31671977,164070189.28141487,178836506.31671977,161094540.65999997,161094540.65999997
U_ORG_XM_SZNSZD,深圳南山中国电子科技园,101735597.4217825,110891801.1889599,101735597.4217825,110891801.1889599,100091816.22,100091816.22
U_ORG_XM_SZPDSDDSJD,深圳鹏鼎时代大厦机电,109547693.77328107,119406986.20997147,46670263.35419068,50870587.05529498,105350725.68,44641104.34000001
U_ORG_XM_SZPACXDS,深圳平安财险大厦,108398872.20471294,118513854.72007416,11179233.790999655,12222397.359321173,107251167.69735849,11060870.409999998
U_ORG_XM_SZPAGJJRZX,深圳平安国际金融中心,1653840919.0049977,1668629623.744851,38870963.50108602,39227567.135956995,1545924957.6499994,36349338.04
U_ORG_XM_PAGJJRZX,深圳平安国际金融中心（局集团）,2310409666.677062,2325701553.8706303,48969880.04947295,49215573.81492006,2308904302.24,48971919.28999999
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,1450314248.1756928,1491121626.3166401,-427089.71967583423,-438135.7002295079,1445330076.6233785,-423238.92000000377
U_ORG_XM_SZQHSDYXZ,深圳前海十单元3小镇,20896461.676767685,22777143.229600567,20896461.676767685,22777143.229600567,20707282.16,20707282.16
U_ORG_XM_SZQWXXSNZX,深圳前湾信息枢纽中心,272981955.47926116,297550331.47501385,118601332.61690839,129275452.55357009,259236702.9,112631245.52000001
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,53236677.39738393,58966689.36251077,992956.215168934,1099640.6100486463,52599881.95000001,979841.51
U_ORG_XM_SZSSGL,深圳石厦村综合管廊,48968996.464946434,54298940.52802625,4121832.779336068,4571507.98425185,48250279.00924528,4066747.4800000004
U_ORG_XM_SZSCZX,深圳市创新创业无障碍服务中心,30488354.894802246,33232306.83591548,30488354.894802246,33232306.83591548,27699510.759999998,27699510.759999998
U_ORG_XM_SZSCSWDS,深圳首创商务大厦,128238433.13164487,139825041.38924262,15392802.214383181,16782962.837501224,126014930.51926328,15125439.409999996
U_ORG_XM_SZSMYF,深圳水木一方大厦,109639945.88534056,120379036.16154255,784964.6556905397,855611.4747026883,107647424.88999999,776417.3299999998
U_ORG_XM_TXBHDXJD,深圳腾讯滨海大厦项目机电专业分包,333087745.4125051,343080377.7747863,2045132.2645993386,2106486.2325367415,322731392.2700001,1981545.080000002
U_ORG_XM_TXBHDAJDJT,深圳腾讯滨海大厦项目机电专业分包（局集团）,667829.7561161213,681795.8242322806,498099.5383795288,508516.1034066588,666909.41,497413.10000000003
U_ORG_XM_WRKTDX,深圳微软科通大厦,97234876.57346074,98276634.63328496,-6516840.543667163,-6587455.304478417,94593153.86999999,-6308651.080000001
U_ORG_XM_WRKTDSF,深圳微软科通大厦[发展],9430434.170906462,9510612.250240738,0,0,8677904.91,0
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,10679466.505549807,10878657.159479065,0,0,10031137.89,0
U_ORG_XM_SZXGDX,深圳香港中文大学二期II标,278873438.48687035,287138649.26444435,278873438.48687035,287138649.26444435,271000438.0034,271000438.0034
U_ORG_XM_SZXMGJZB,深圳小米国际总部,19308083.974374,21041502.348314486,19308083.974374,21041502.348314486,18810298.49,18810298.49
U_ORG_XM_SZYHDSJD,深圳宇宏大厦机电,70777573.62786257,76761938.28650458,50038206.20714258,54156027.796411924,67801705.31000002,47990521.03
U_ORG_XM_SZYCC,深圳悦彩城,3503652.197959206,3889053.9409231404,-2160.1653185545083,-2397.7835043282216,3252924.5400000005,-2005.579999999958
U_ORG_XM_SZYBXQ,深圳职业技术学院北校区,214895329.02885222,221134115.21328992,150868683.2025464,155186670.0119814,212817462.38,149430658.21
U_ORG_XM_SZYLXDXQ,深圳职业技术学院留仙洞校区,404350604.1577418,416393568.23511267,147123460.29093227,151449610.04875806,377840802.3999231,139165607.6083789
U_ORG_XM_SZYXSGYCJ,深圳职业技术学院学生公寓拆建,231551347.1923056,238497887.60845697,10789185.434352065,11112860.997400228,230694013.89000002,10745934.200000001
U_ORG_XM_SZGJYSBLJYZB,深圳至正大厦,62531707.80341288,68159561.50208585,43643187.34718521,47571074.205895446,57865209.36427201,40386265.81427201
U_ORG_XM_SYFDSJC,沈阳方大·世纪城 01-C 医养项目三标段,75929769.06324092,82763448.2790312,75929769.06324092,82763448.2790312,75362975.21000001,75362975.21000001
U_ORG_XM_SYXSWSQ,沈阳华润橡树湾4期,19143941.023839585,19143941.023839585,0,0,17837724.95,0
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,311659303.181567,311659303.2187786,573613.3656634211,573613.3657296823,304848589.9200001,561293.840000003
U_ORG_XM_SYJLZXT,沈阳嘉里中心A2地块T2办公楼总承包工程,189156669.31290674,194831369.39677662,11486855.955705598,11831461.63464749,182670678.31,11096424.770000001
U_ORG_XM_SYJLZXBDK,沈阳嘉里中心B地块3a1、3a2期,328810126.2513102,358403037.5947397,222842676.72406468,242898517.616226,321257540.071,217724104.06999996
U_ORG_XM_SYJLZX,沈阳嘉里中心T1及T4楼,20645583.80730477,22009575.93572554,429554.2022858228,457933.5669052249,19537475.33,406498.77999999747
U_ORG_XM_SYJLZXJD,沈阳嘉里中心居住商业（C地块）机电工程,93320581.68195534,93631900.79835828,0,0,85424770.07000002,0
U_ORG_XM_SYJLZXJDJJT,沈阳嘉里中心居住商业（C地块）机电工程（局集团）,363464.43078280217,364833.76376273914,0,0,361496.08,0
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,232720108.5360599,252580355.35365003,2230224.0462662163,2418745.275849173,227711964.31587797,2184439.4965000004
U_ORG_XM_SYJLDK,沈阳市沈河区金廊22-1地块,237725317.89630538,259120596.5067364,237725317.89630538,259120596.5067364,235394333.28000003,235394333.28000003
U_ORG_XM_SYSKRY,沈阳首开如院,193539751.64995968,210958329.3010094,86802449.57170251,94614670.03459476,184239815.78712898,83242613.74776699
U_ORG_XM_SYSNYG,沈阳苏宁电子商务运营中心(一期),155283691.65629137,169259223.9058725,116065304.37575883,126511181.76980819,154338451.6115534,115348936.2215534
U_ORG_XM_SYTK,沈阳泰康之家沈园,236344892.59520304,259979381.85783967,27831017.05409132,30614118.75986742,225714344.35000005,26579206.75999999
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,49727518.609895125,54700270.47252788,-9949828.913302299,-10944811.805292847,49670062.45509999,-9938533.9
U_ORG_XM_SYZHSYEQ,沈阳中海商业二期,10078649.723167107,10078649.723167107,0,0,9735597.42,0
U_ORG_XM_SYZJCLY,沈阳中集车辆园,136621.33605759623,136621.33605759623,0,0,127286.19,0
U_ORG_XM_SCGAJDGZ,四川广安富盈酒店机电改造,9457398.054924898,9741119.996399045,0,0,9390498.39,0
U_ORG_XM_SCGAFY,四川广安富盈洋房及商业,136242540.7816017,140329817.0023255,11495480.52846383,11840344.943980567,134035744.54999998,11308705.799999999
U_ORG_XM_SCGCCYY,四川国际创新设计产业园A地块,304424629.2805883,331822845.91436076,232996646.49490425,253966344.67835382,303597086.4197701,232361988.14977
U_ORG_XM_SCTKXNYY,四川泰康西南医院,320394120.92703354,348477129.65141255,320394120.92703354,348477129.65141255,275855761.3921808,275855761.3921808
U_ORG_XM_SZLHTJWQJD,苏州龙湖天街五期机电总包,36238797.62103589,40179813.5044089,4876391.3458749605,5406531.1624478595,35047199.57,4711464.299999999
U_ORG_XM_SZTK,苏州泰康之家31703地块,47684153.00481266,52249632.98254946,2632637.2772696014,2873724.535376442,46824713.07999999,2586585.77
U_ORG_XM_SZWXGY,苏州文星公寓扩建项目（二标段）,165296161.6954723,180172816.2483977,165296161.6954723,180172816.2483977,158478262.92000002,158478262.92000002
U_ORG_XM_SZYCGSHLZ,苏州虞城(姑苏)±800千伏换流站土建C包,110054731.28897569,119959657.10753803,110054731.28897569,119959657.10753803,109019934.1702541,109019934.1702541
U_ORG_XM_TSXSW,唐山橡树湾,77211266.7582652,77273159.31363003,-2490.4093339626943,-2492.405646211605,75180251.78,-2424.9000000059605
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,441360879.83190227,441464322.04354894,3699.2184044707747,3700.9990345003766,416737656.56,3275.359999999404
U_ORG_XM_TJDTQHX,天津地铁7号线一期工程PPP项目土建10标段,129640107.70510416,141307717.3982358,81905883.58308622,89277413.10535693,127534149.1,80575350.89999999
U_ORG_XM_TJNKXX,天津海河教育园区南开学校,259201102.74148515,265479527.032537,19907612.56097726,20307534.323263843,254718190.74,19512020.069999997
U_ORG_XM_TJJLZX,天津嘉里中心,193326977.33770084,193584500.51839575,7859546.686367865,7870016.076048323,166757907.8,6779403.370000027
U_ORG_XM_TJJHS,天津金海墅,4084154.0777786607,4451727.944869626,495746.7854920895,540363.9961974096,4052153.1700000004,491862.42000000004
U_ORG_XM_TJJRJ,天津金融街（和平）中心,1170328273.2303314,1176582666.2488384,6010080.12204497,6044066.132573694,1089854331.99,5215578.820000006
U_ORG_XM_TJJRJBHRY,天津金融街滨海融御,227155752.78006598,247599770.52953604,215417007.3375466,234804537.99724296,178462841.03000003,169349895.33000004
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,790363090.7505093,877130844.3148589,128633639.55388185,142725189.436649,752917794.9717501,123997348.17175001
U_ORG_XM_TJJTDS,天津金唐大厦,437004754.4441749,441898424.3778114,696808.3709675395,697670.7371528759,416657482.4700001,662828.1799999999
U_ORG_XM_TJJT,天津津塔项目经理部,96745773.26221462,96745773.26221465,0,0,86439308.05000001,0
U_ORG_XM_TJBNW,天津宁宇家园二期,14482204.735816885,14525419.388890736,0,0,14025678.19,0
U_ORG_XM_TJQYC,天津全运村,12128379.07620782,13002609.40847427,0,0,11122101.51,0
U_ORG_XM_TJQYCDJXM,天津全运村代建东区小学幼儿园邻里中心,94522516.50185038,103974768.15667918,6101914.847434969,6712106.332859067,91693330.05352,5922114.670000002
U_ORG_XM_TJSCZBZ,天津首创中北镇,140243783.8358019,153159565.94782206,-30271366.532306068,-33005816.912497345,135359309.98000002,-28959587.509999987
U_ORG_XM_TJTHC,天津天河城购物中心,726539748.0734046,740006497.803246,42005849.79618189,43000232.009755015,719166192.1099999,41777161.59
U_ORG_XM_TJSYQ,天津天碱商业区14#地,413957014.69960755,415941850.98479235,7246807.565546734,7279119.351287831,406706464.72999996,7241587.479999997
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,351444919.0628046,355012300.2597511,3514537.296575422,3586314.1717083016,340931288.48,3367727.190000004
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,134495909.55748937,147057247.6654833,-864321.8489387832,-945045.7833273286,130555938.96959999,-839002.0999999996
U_ORG_XM_TJTYDQ,天津通用电气医疗系统生产基地,25878926.114213094,25878926.114213094,0,0,24949566.86,0
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,522812063.3719039,526217567.7329161,214893.32168643473,214893.32168643473,511521533.90999997,208802.07
U_ORG_XM_TJWQDK,天津武清080地块,253414673.4594717,276221994.065741,133133598.42009948,145115622.2795897,250269536.8142113,131353289.65578903
U_ORG_XM_TJYGJDY,天津阳光晶典苑,660454212.1183836,660477021.8381696,424525.3242715307,424547.77032727934,613742894.3999999,381611.5
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,182290223.10715878,184233430.93367255,0,0,178365818.25,0
U_ORG_XM_TJYYDS,天津远洋大厦二期工程,14213802.707240652,14213802.707240652,0,0,13057691.76,0
U_ORG_XM_TJZBZJGQ,天津中北镇居住区G区,267518402.48183167,293104837.7038135,25761023.261483822,28261669.284195982,259444349.29652748,25190956.71
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,278234256.8439016,283577706.8131913,-24250618.296653964,-24662809.26084006,272922144.5099999,-23642414.94
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,9097180.737313747,9581393.646304889,-366.1565562809952,-385.645861416572,8024953.609999999,-323
U_ORG_XM_TJLWL,天津中粮大道一期E地块(祥云名苑),457077237.4716413,457906564.2634061,2769582.4656541906,2778369.8407460335,439696601.69000006,2620940.549999997
U_ORG_XM_TJZX,天津中芯P3厂房,313655236.1925294,341884207.44983387,313655236.1925294,341884207.44983387,254224737.7,254224737.7
U_ORG_XM_NTRCGSZHB,通锡高速公路海门至通州段TXGS-LJ3,59978980.90851698,65377089.189086184,59978980.90851698,65377089.189086184,59319212.11999999,59319212.11999999
U_ORG_XM_NTRCGSD1,通锡高速公路海门至通州段TXGS-LJ3项目部第1分部,86931694.89914726,94741113.47810149,86931694.89914726,94741113.47810149,85977210.39665532,85977210.39665532
U_ORG_XM_NTRCGSD2,通锡高速公路海门至通州段TXGS-LJ3项目部第2分部,72489144.41209988,79013167.40852575,72489144.41209988,79013167.40852575,71764252.967,71764252.967
U_ORG_XM_NTRCGSD3,通锡高速公路海门至通州段TXGS-LJ3项目部第3分部,53040657.68208503,57799882.911208495,53040657.68208503,57799882.911208495,52511854.87899999,52511854.87899999
U_ORG_XM_TRDERMYYJD,铜仁第二人民医院机电,8411307.215292318,9222279.377550691,-368488.3853565423,-404016.0167925208,8323008.41,-364620.13
U_ORG_XM_WJBGLEQ,望京办公楼二期,358485268.08546287,390819917.9715572,18750541.830322597,20442086.94639784,354327296.45,18481024.81
U_ORG_XM_WFBSQCFJD,潍坊歌尔电子保税区9#厂房机电,15809272.643564967,17079839.580755778,1507700.2338876447,1628871.7837471657,15413830.610000001,1469987.6800000002
U_ORG_XM_WFYLJMSQ,潍坊怡力精密四期1#2#厂房机电,53622818.718580715,58457662.052681625,53622818.718580715,58457662.052681625,53286230.429999985,53286230.429999985
U_ORG_XM_WLCBALYJS,乌兰察布阿里云计算数据中心,158119798.24305484,170834814.5773741,6376498.3172460785,6781152.485589341,156843446.77203882,6335812.170000001
U_ORG_XM_WLCBYJSJD,乌兰察布阿里云计算数据中心机电设备安装工程,100352164.77951625,109383859.61140986,31705915.453134347,34559447.844662406,99442823.84000002,31315423.259999998
U_ORG_XM_WLCBKS,乌兰察布快手智能云数据中心,229529358.2903781,250187000.53194946,229529358.2903781,250187000.53194946,227611300.23,227611300.23
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,1363793802.8516903,1500368795.0524209,197870197.72665265,217970125.530961,1344040904.4599998,196552964.37999994
U_ORG_XM_WXGLJRDS,无锡国联金融大厦,46435654.09947933,46435654.09947933,0,0,39516837.28,0
U_ORG_XM_WXJRG,无锡河埒金融商务港,472394670.15015703,514910190.4703627,18159489.10861116,19793843.12864223,465485916.51427674,17862264.41
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,574882522.1081324,631699045.4585235,66662724.455262676,73258225.55592562,572899813.3058233,66503693.81000002
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,22899686.323673714,25382073.33468935,8055.035843265208,8926.615884617315,21486294.240000002,7464.90000000014
U_ORG_XM_WXHLGC,无锡恒隆广场综合发展,113510747.64390798,113601106.73925017,10921722.705127629,10930416.833249394,103626869.96,9970720.5
U_ORG_XM_WXHK,无锡鸿坤理想湾,526808315.29677397,576541528.6657103,24054137.53852281,26324962.656715482,514440850.11649615,23487662.18
U_ORG_XM_WXHFZNZSCDKZZ,无锡华发中南装饰城地块住宅,617974107.5728022,671995437.5863323,144244369.73534194,155503937.63076848,569503350.5541999,139210121.44
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,51057516.103437796,55652692.550118685,7904859.463272389,8616296.814717805,49031154.45999999,7586730.919999999
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,65761058.81039598,65842606.446078174,0,0,70878328.15,0
U_ORG_XM_WXSHCZBEDK,无锡市综合交通枢纽项目,124834992.23999277,124834992.23999277,9594484.012224158,9594484.01222416,108882998.13,8368456.359999999
U_ORG_XM_WXXZBDT,无锡芯卓半导体产业化建设,294561278.9039522,320859529.8517949,294561278.9039522,320859529.8517949,293091271.5857998,293091271.5857998
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,119326985.43012589,131227746.23905812,10478604.593098173,11518814.832942052,118134921.07000001,10372067.39
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,255840207.1893706,256615796.15565574,0,0,234384523.00000006,0
U_ORG_XM_WHSZSSZB,芜湖三只松鼠研发运营中心,160240864.8506248,174662542.68842626,108122079.04811636,117853066.16384287,158910306.84168142,107243010.03168145
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,424376838.7098508,463165557.6660122,29424206.42537978,32142118.899801176,417585162.57,29081185.639999993
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,1641312926.9077206,1791914998.3678975,39553761.79504932,42893186.46015353,1628532124.6083455,39316877.64230661
U_ORG_XM_WHHXGD,武汉华星光电t3,862767599.3390995,876390116.7998421,55013448.32305565,55313944.693270326,842984140.62,54576157.15
U_ORG_XM_WHHXGDT4,武汉华星光电t4,111772398.82236357,123569149.8339267,26752395.67253226,29508463.599882778,110767057.77,26517518.44
U_ORG_XM_WHHXGDTJDAB,武汉华星光电t4机电A包,77891247.65489984,85680372.42499858,-767746.0888444684,-844520.6977743421,77272482.22999999,-761647.14
U_ORG_XM_WHTKCY,武汉泰康之家·楚园,222682086.4926588,229362549.08708432,6623781.665790249,6822495.115753419,221237202.06000003,6580802.91
U_ORG_XM_WHXX,武汉新芯OS4F装修,17050982.530030824,17562512.008561477,0,0,15250654.55,0
U_ORG_XM_WHZHTF,武汉中国特种飞行器研发中心,302489454.9679247,330008385.27689725,54467231.57835288,59422411.061878234,286005446.2337864,51499258.29339807
U_ORG_XM_XALXHJD,西安利星行酒店,184950145.08795598,201595658.15256727,103557653.44089688,112877842.25232548,166078163.78528634,96923187.68
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,98517981.75680971,98517981.75680971,230754.9486606181,230754.9486606181,79300100.05,185741.62999999523
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,1002168546.0967834,1100756754.5737407,62320662.18986217,68455467.50878339,996480210.651979,62008099.19
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,112443527.95467803,122563445.47163528,89289391.9732021,97325437.25159016,108981175.30209675,86534011.72209674
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,18180372.104885373,19960748.09878369,2092051.8792259875,2305806.3667568313,17592653.04,2016721.64
U_ORG_XM_DWLZCZF,西大望路政策性住房,30271392.446286455,30271392.446286455,29153.680335718753,29153.680335718753,27521165.34,26505
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,38217131.079609916,41656672.87326321,2195113.371707626,2392673.574960563,37372544.87,2146625.04
U_ORG_XM_XZWKFCZGJD,徐州万科翡翠之光机电,107049278.26442422,116683713.31279472,19404591.20321807,21151004.41233651,96490861.40999997,17490689.810000002
U_ORG_XM_XZWKTSLJD,徐州万科铜山路项目A地块商业机电,48834886.103776395,53230025.876071416,16978382.938846447,18506437.41132342,42006112.44,14604229.06
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,13718329.152643343,13774347.249519072,1486925.1507402316,1492996.9336967643,13140295.18,1424272.2400000002
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,151319340.3402447,164938080.9774922,98448304.10671628,107308651.48200333,147756013.90000004,96246772.63
U_ORG_XM_YTBDT,烟台智路联测半导体,10226922.029664699,11147345.013878124,10226922.029664699,11147345.013878124,10226340.67,10226340.67
U_ORG_XM_CYMSOHOSQ,银河搜候中心（朝阳门SOHO三期）,99030378.02855471,99046928.94194715,0,0,88914659.39,0
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,10937372.794194642,10959863.247542715,1870595.2168352185,1874441.7104355546,9343075.51,1597926
U_ORG_XM_YCXJTJ,运城新建铜基新材料基地,73916889.0618467,80569409.07687579,73916889.0618467,80569409.07687579,64718937.77,64718937.77
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,322402374.6792057,351418588.39733523,60785815.84416071,66256539.263917886,307834748.7349458,58413404.53431
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,114335614.18383902,124625819.44866443,7450510.383943823,8121056.318317326,99173520.44,6280251.6
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,101318771.53025457,110379997.69912243,7811106.248132403,8514105.810593607,100913483.01000002,7771917.44
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,83726570.2662981,91204673.1366549,8195072.270393831,8932628.774554258,83328013.42,8154955.4
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,131479808.8610261,143312991.6685421,13729322.085802559,14964961.074365012,130379626.58,13598705.610000001
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,394741636.3192646,430268383.58917284,47332762.00272484,51592710.58312267,393450341.16671735,47180270.480000004
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,73958141.67409699,80614374.42370963,59382517.449152425,64726944.01872829,52751777.73330041,42356807.063300416
U_ORG_XM_ZZHK,郑州海康威视科技园,22165177.959630266,24160043.975467812,22165177.959630266,24160043.975467812,21209721.47,21209721.47
U_ORG_XM_ZZJYZX,郑州建业中心,188050735.27226302,206990145.6398234,102431703.8003723,112745724.29078202,166919677.61088493,90920748.18088494
U_ORG_XM_ZZJYJD,郑州市建业拾捌壹期机电,90855021.7243499,99031973.67786762,70164572.54868308,76479384.07677194,84814071.32999998,65499330.11999999
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,322632249.62206024,351669152.0842258,322216040.48776364,351215484.1278473,293425589.3377472,293050857.63774717
U_ORG_XM_BJXXCXY,中国电信北京信息科技创新园工程,136133545.81371254,136133545.81371254,0,0,121926683.18,0
U_ORG_XM_BJXXCXYEQ,中国电信北京信息科技创新园科研数据中心,167247455.02686632,184503348.99337435,53834949.000740394,56927570.98141372,163899757.621,53320901.589999996
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,11520649.815196747,11520649.815196747,0,0,11146987.42,0
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,109493106.48598823,119957853.72718748,3912328.2605523975,4286574.415332759,108799412.34951118,3880180.7999999993
U_ORG_XM_ZLKJY,中粮科技园标准厂房,272136786.58280635,290424871.8147854,6907462.18716048,7627891.21467359,265075025.35000005,6813575.470000002
U_ORG_XM_ZSYH,中山宇宏健康花城二期四段,154599314.38718635,168513252.68197417,154599314.38718635,168513252.68197417,154545621.99,154545621.99
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,51332120.252991855,56226517.98570478,-2135882.41442062,-2339533.81231651,50388006.076888345,-2096598.6899999995
U_ORG_XM_CQTYZX,重庆巴南体育中心,2233064.183992034,2300056.109616343,0,0,2098278.46,0
U_ORG_XM_CQHFBJSJ,重庆华发·滨江四季,270345896.432928,294677591.52372515,157800449.1683234,172003054.00279793,250875901.16732496,146496323.86999997
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,348465370.8413082,358919331.9590776,2719911.8624580903,2801509.2181972745,343345973.9115241,2684811.62
U_ORG_XM_CQHXZZ,重庆华熙LIVE·鱼洞住宅,220283338.5481887,244425553.14097247,12585105.078225713,13977039.248593071,218848825.9168014,12500724.024812289
U_ORG_XM_CQJDF6AMOLED,重庆京东方第6代AMOLED柔性生产线,2908038509.8998404,3169965263.392787,617786946.4578915,673412791.489779,2894269878.1597996,616061869.6498
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,161760986.4679871,176970138.07818246,922035.3135992333,1008743.9913722625,160183825.4558527,915495.2700000004
U_ORG_XM_CQWSCLC,重庆水土污水处理厂三期扩建,9054851.65676106,9869788.305396657,9054851.65676106,9869788.305396657,9027191.68,9027191.68
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,116285680.26670553,118111113.69323005,0,0,106292137.81000002,0
