项目编码,项目名称,商务开累产值不含税,商务开累产值含税,商务本年产值不含税,商务本年产值含税,商务开累成本,商务本年成本
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,38216806.59412621,41656319.1840859,2194788.8862239234,2392319.885783246,37372224.87,2146305.04
U_ORG_XM_MYWSCLC,绵阳永兴污水处理厂扩建,162641480.54421183,180532043.40213668,2134745.9440038214,2369567.9977948447,158881951.601,2098707.4599999995
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,18180372.104885373,19960748.09878369,2092051.8792259875,2305806.3667568313,17592653.04,2016721.64
U_ORG_XM_CDQBJPPPSZ,成都青白江区PPP·市政,86557397.89745192,96078711.66449022,1991304.889655259,2210348.427478656,85740257.31,1972506.0799999996
U_ORG_XM_BZGZSYXX,巴中光正实验学校,140651348.0519012,154716482.85528782,1940626.1290920603,2134688.7419938496,139540703.21547174,1924203.339999999
U_ORG_XM_CQTXEQXF,重庆腾讯云计算中心二期消防工程,18574388.531964693,20246083.498789687,1923211.8083719118,2096300.8710164763,18293080.33,1894084.8599999996
U_ORG_XM_SXWNZDYQ,陕西渭南澄城正大一期,91499806.94387963,100333764.30588512,1910477.3608966428,2094926.6631666848,89712904.40670002,1873167.59
U_ORG_XM_SHGBSH,上海古北SOHO机电工程,139313710.71646357,143251827.33140314,1905856.965894165,1944487.583438966,138499075.22000003,1893404.7399999993
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,10937372.794194642,10959863.247542715,1870595.2168352185,1874441.7104355546,9343075.51,1597926
U_ORG_XM_JRJHZQ,广州金融街海珠区石岗路,415774928.0242151,447908525.5417872,1692583.8925770996,1867406.4949623407,406119379.35000014,1638376.310000002
U_ORG_XM_LFYQWK,廊坊永清紫晶翡丽,41760529.72763105,46053667.871202104,1684228.6726471386,1857252.6246244125,37016484.19239407,1491155.8299999998
U_ORG_XM_PJZW,盘锦忠旺铝业一期一标段A区,441160890.0074668,454552664.1672412,1584361.0743288163,1632568.5506098012,427510957.19,1513675.2799999986
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,30929768.568411466,33713447.74112676,1569384.9760376294,1710629.6239363225,29941868.520000014,1518140.8200000003
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,17143918.17126338,19029749.169787884,1561886.0706816649,1733693.5383989387,16041151,1463344.43
U_ORG_XM_BJLZJRSWQ,北京丽泽金融商务区E-13、E-14地块,24830585.96464335,25049103.577193327,1477579.4581112028,1490582.660532567,24085187.86,1433223.4800000004
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,61112633.475124724,67223896.825036,1435285.9519272996,1578814.547215282,61042252.975099996,1433656.6199999992
U_ORG_XM_MYZZ,北京密云项目住宅,319298731.4649192,322300813.16063094,1416450.458940035,1433311.8871620803,315455187.81999993,1396088.17
U_ORG_XM_BJHQDJQJT,北京环球度假区（集团）,24842310.7549631,27183557.17718781,1407567.5694752,1535656.2182771158,24660849.490000002,1395457.54
U_ORG_XM_GZBYHYC,广州黄石路白云汇广场影城,12679243.01746639,14073959.746103767,1365756.9614747635,1515990.2268832563,12571604.739999998,1354162.6
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,48682751.858789906,54015065.97289257,1317428.6357165894,1462263.387953091,48301448.348,1307205.99
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,75369622.7001927,82737335.46780331,1282061.496331735,1389618.26171325,74293124.42093042,1262365.1392035394
U_ORG_XM_HFCX,合肥长鑫12吋存储器晶圆制造基地项目一期改扩建,55734344.24694866,60750435.22816449,1281285.1326030022,1396600.7944575364,54250982.85367823,1236671.7500000002
U_ORG_XM_WFBSQCFJD,潍坊歌尔电子保税区9#厂房机电,15571385.071388753,16822833.350132067,1270218.0460838631,1372303.5176146608,15182323.740000002,1238480.81
U_ORG_XM_TXBHDXJD,深圳腾讯滨海大厦项目机电专业分包,332308082.93251365,342277325.42039526,1265469.7846078952,1303433.8781457748,321975971.0300001,1226123.8399999999
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,4597551.459016293,5057306.6067096405,1252430.889138584,1377673.9785405288,4541799.779999999,1237243.4300000002
U_ORG_XM_SZSCZX,深圳市创新创业无障碍服务中心,1233437.978263992,1344447.3963312577,1233437.978263992,1344447.3963312577,1120612.4,1120612.4
U_ORG_XM_GYWK,贵阳万科劲嘉大都会商业综合体,462003982.525887,463729922.51858,1197715.8932430183,1201738.169391022,414724268.1500001,1087530.5
U_ORG_XM_CDYSW,成都奕斯伟板级封装系统集成电路,1249420.0871898006,1361867.8950536984,1185296.8145925591,1291973.5279218424,1220775.25,1158122.1
U_ORG_XM_BJXHFTFKT,北京西华府商办楼通风空调工程,32060097.40796567,33021900.328831937,1152968.843416594,1187557.908669726,31546839.1,1134510.67
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,105772142.63458678,112364753.47457008,1041096.5243587912,1119120.8280741968,93792585.94,899317.1000000001
U_ORG_XM_BJWKZYC,北京祥筑万科长阳中央城,161902757.3550196,166395119.41326454,927484.0441013869,955308.565416365,159042259.02999997,910593.7600000054
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,161720072.31178626,176925376.3335715,881121.1573984167,963982.2467612757,160143201.5058527,874871.3200000011
U_ORG_XM_XJCXXZX,北京新机场信息中心,26877410.480145164,28830922.704995826,806143.2501530227,845988.987962963,26328914.240000002,783013.36
U_ORG_XM_SZSMYF,深圳水木一方大厦,109639945.88534056,120379036.16154255,784964.6556905397,855611.4747026883,107647424.88999999,776417.3299999998
U_ORG_XM_WRKTDX,深圳微软科通大厦,104473330.38118407,105593087.56441134,721613.2640561652,728997.6266479734,101617408.69,715603.74
U_ORG_XM_HNAYZZC,河南安阳内黄正大一期,25310136.306814548,31932379.761892848,685541.1421880536,877279.0529799387,24417957.810000002,659360.8500000001
U_ORG_XM_JXGQGC,嘉兴港区滨海中央广场项目二期EPC,677433.8043718344,738402.8467927543,677433.8043718344,738402.8467927543,636819.7899999999,636819.7899999999
U_ORG_XM_LXHZX,北京利星行中心(文化交流中心),1840027206.8936093,1869679765.370635,635035.2838527008,645136.9822547683,1596424143.8099997,507218.92999999225
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,52870662.09403605,58561910.05881352,626940.9118210596,694861.3063514063,52241084.92000001,621044.4800000002
U_ORG_XM_XZMGZ,北京西直门南小街115号综合维修改造,624365.4040713869,680558.2904263093,624365.4040713869,680558.2904263093,618121.75,618121.75
U_ORG_XM_HZHPDX,杭州湖畔大学,155045805.72987428,171015961.2923883,611604.3085127487,675238.2404639984,151166299.72622582,598541.1000000015
U_ORG_XM_TJJTDS,天津金唐大厦,436908911.40276635,441802462.7215849,600965.329558984,601709.0809264532,416566313.26000005,571658.97
U_ORG_XM_WKCYWYCZZX,北京祥筑万科长阳文娱创作中心,43285939.455597535,47601358.28076485,576388.1216517207,633920.8721033831,42233699.44427,561981.2299999999
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,311659303.181567,311659303.2187786,573613.3656634211,573613.3657296823,304848589.9200001,561293.840000003
U_ORG_XM_JXJSSDY,嘉兴市嘉善善东苑公寓房,548104.9448347336,597434.3898767433,548104.9448347336,597434.3898767433,546460.63,546460.63
U_ORG_XM_HKT,海口塔,77864205.28033465,86429267.86013211,510737.6524626615,566918.7942267368,77450018.3,508020.8600000002
U_ORG_XM_TJJHS,天津金海墅,4084154.0777786607,4451727.944869626,495746.7854920895,540363.9961974096,4052153.1700000004,491862.42000000004
U_ORG_XM_CDTFC,成都江宇天府城,193974102.96040183,196188515.77780545,459318.60079479404,464811.97579695954,190623759.05000007,450792.94000000134
U_ORG_XM_SYJLZX,沈阳嘉里中心T1及T4楼,20645583.80730477,22009575.93572554,429554.2022858228,457933.5669052249,19537475.33,406498.77999999747
U_ORG_XM_TJYGJDY,天津阳光晶典苑,660454212.1183836,660477021.8381696,424525.3242715307,424547.77032727934,613742894.3999999,381611.5
U_ORG_XM_HEBHRHLS,哈尔滨华润·欢乐颂,272319575.7112853,280600283.6138698,402208.85705750505,414439.2450214488,267744966.86000013,395452.27999999945
U_ORG_XM_CDSLZHKF,成都双流TOD综合开发,382560.6664852913,416991.12645910814,382560.6664852913,416991.12645910814,379910.35,379910.35
U_ORG_XM_RJZX,北京如家北纬路店装修,921947.3719278381,1004922.6354426503,373619.5084491826,407245.2642263486,919181.53,372498.65
U_ORG_XM_CZXBQZZFZ,常州市新北区住宅EPC(发展),353723.34769848397,385558.4489940759,353723.34769848397,385558.4489940759,336638.51,336638.51
U_ORG_XM_CQTXEQ,重庆腾讯云计算中心二期,92403882.41848089,102170498.04782674,315376.20322426024,349888.20673636073,91301788.98000002,312445.3999999996
U_ORG_XM_CDJDFCKFZ,成都京东方第6代柔性AMOLED触控一体化显示器件（发展）,7583312.570423301,8265810.699988039,287933.0795825262,313847.0565396739,7400609.80213592,275132.80213592004
U_ORG_XM_CQWSCLC,重庆水土污水处理厂三期扩建,283363.6146328865,308866.3399350474,283363.6146328865,308866.3399350474,282498.02,282498.02
U_ORG_XM_CDTHTFLZX,成都泰和泰国际法律服务中心,269871.583793691,294160.0263278118,269871.583793691,294160.0263278118,264399,264399
U_ORG_XM_ZZQLY,涿州阿里云计算数据中心,250685.9249085996,273247.6581547233,250685.9249085996,273247.6581547233,236346.69,236346.69
U_ORG_XM_QDTKZJ,青岛泰康之家养老,246632.35484346893,268829.2667710208,246632.35484346893,268829.2667710208,229368.09,229368.09
U_ORG_XM_LNTSLSRGZ,辽宁天士力参茸厂区改造,27499745.513741978,30424918.93454389,241196.82680602267,264003.40948089154,27329148.17,225225.21999999997
U_ORG_XM_BJAN4D,北京奥南4#地,103018831.68317862,103035784.55009404,232321.69840241483,232359.92945949663,97776714.53999999,220500
U_ORG_XM_BQDLZCJD,北汽动力总成基地项目（一期）二标段,671827536.5498607,677913815.1372571,231171.6955773065,231784.55679349747,662158192.4599999,232740.94000000955
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,98517981.75680971,98517981.75680971,230754.9486606181,230754.9486606181,79300100.05,185741.62999999523
U_ORG_XM_CDDYHQJBZ,成都大运会安居保障EPC,220040.57135562986,239844.22277714213,220040.57135562986,239844.22277714213,219902.49,219902.49
U_ORG_XM_CYJZQ,北京常营大型居住区三期,74657132.43570557,74666392.02427574,159046.42777475555,159046.932383678,73240412.59,156137.52000001073
U_ORG_XM_QDHNJD,青岛华能信息产业基地机电,79528119.89930871,87022745.51555063,148045.27968259662,162849.80765276242,78977445.30000001,146923.7399999999
U_ORG_XM_SDJCGZ,北京首都机场2号航站楼改造,236775396.37240198,238274452.53783664,145937.06765642017,147079.1864529639,212387743.4,156587.98
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,417870354.13142097,459657389.56193984,136344.63961659878,149979.1036180857,416953320.38378984,135556.1899999997
U_ORG_XM_JYWKC,金隅万科城A1地块综合体,50113872.16055231,50121103.58968068,131282.36775578966,131301.33800690804,45183218.739999995,118359.88999999315
U_ORG_XM_SZTK,苏州泰康之家31703地块,45182307.810964376,49519247.80319168,130792.08342131482,143339.35601865532,44366364.54,128237.22999999982
U_ORG_XM_SYFDSJC,沈阳方大·世纪城 01-C 医养项目三标段,127653.68524842068,139142.51692123918,127653.68524842068,139142.51692123918,126677.19,126677.19
U_ORG_XM_SYJYJD,三亚海棠湾君悦酒店,628961379.329429,631484179.09248,104649.85013332244,105069.60661725972,579801710.7600001,96470.41000000387
U_ORG_XM_CDQBJPPPSZFZ,成都青白江区PPP·市政（发展）,29896467.400622874,32587149.46914743,102203.22943192766,111401.52008923987,29795273.270000003,101857.29000000004
U_ORG_XM_SZXMGJZB,深圳小米国际总部,75322.78392701467,82101.83448766856,75322.78392701467,82101.83448766856,74946.17,74946.17
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,37257446.50904619,41276469.29304354,74349.90107118635,82370.14868317699,36767881.97262137,73372.93999999997
U_ORG_XM_TTTKJY,北京天通泰中以文化数码科技园,933436012.3124427,937231460.7551137,71924.55860236284,72269.15033199752,924199962.3900001,70412.87
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,522662183.8981369,526067688.2591492,65013.84791948551,65013.84791948551,511375902.84,63171
U_ORG_XM_QBJZHDD,成都青白江区智慧大道,126830159.14994688,139923895.72111517,58879.164531781884,64953.18350980324,123191268.28999998,57073.38000000075
U_ORG_XM_CDTDJD,成都泰达时代中心机电,74146943.44280156,74834209.58668399,44967.774464599046,45410.872672405785,65979774.47999998,39702.189999999944
U_ORG_XM_NJZGJCDLJD,南京紫光集成电路基地,19609550.626591854,21470568.66103671,36719.39605850412,40204.200967094526,18869685.888761062,35333.97999999998
U_ORG_XM_HXGDAZB,华星光电第8.5代TFT-LCD A标段施工总承包,43784777.91396421,43784777.91396421,33210.600265346475,33210.600265346475,39637849.99,30065.170000001788
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,7704832.9002805995,8398267.861232022,32861.20864260818,35818.71742012802,7688458.120000001,32791.37000000011
U_ORG_XM_SDYKDKYL,北京首都医科大学临床科研楼改造,3295557.93243804,3815095.4227326857,30810.01650124433,35667.14812421999,3265398.78,30528.05999999959
U_ORG_XM_DWLZCZF,西大望路政策性住房,30271392.446286455,30271392.446286455,29153.680335718753,29153.680335718753,27521165.34,26505
U_ORG_XM_BJZYLHC,北京张仪-莲花池π入岳各庄220千伏线路,26684.301506709606,29085.88864579233,26684.301506709606,29085.88864579233,26550.88,26550.88
U_ORG_XM_BJYDHHHLJZL,北京永定河混合垃圾治理,21328746.669281285,23248333.866328444,21254.98656775231,23167.935355672882,20966276.59,20893.77000000002
U_ORG_XM_QBJWTZX,成都青白江区文化体育中心,641309438.296998,643272804.8555515,20398.590478809674,20460.8259663824,627992424.07,20000
U_ORG_XM_HFYJCLCJFZ,合肥邮件处理车间（发展）,6559917.065063389,6855060.606200747,20090.720305690666,21898.65772186829,6542824.87,19986.02
U_ORG_XM_JSZJLXCF,江苏镇江力信锂电池研发及产业化工程,189430323.21201116,210267658.82097083,18588.91532821951,20633.696020047562,187771998.98849005,18426.649999999994
U_ORG_XM_ZHJFBG,北京总后京丰宾馆老客房楼改造,11563708.85626463,11910620.123255754,18158.055756014703,18702.797430741484,10856307.44,17047.25
U_ORG_XM_KSYDGJ,昆山友达L6K厂房改建,5660901.114542889,5727922.4392563,17451.842315578284,17658.46058482782,5574506.94,17185.5
U_ORG_XM_BJWKFCGYJD,北京万科翡翠公园机电,17339760.56306517,18855354.46378041,11200.984685238045,12180.014586441637,16698780.390000002,10786.929999999935
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,22899686.323673714,25382073.33468935,8055.035843265208,8926.615884617315,21486294.240000002,7464.90000000014
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,416940112.2020602,429448315.5735542,4068.7654405366593,4190.828403776129,411397748.15000015,4008.670000001788
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,441360879.83190227,441464322.04354894,3699.2184044707747,3700.9990345003766,416737656.56,3275.359999999404
U_ORG_XM_JLMHKKMWLY,吉林梅河口康美医疗健康中心物流园,21245191.169072557,23367759.28832774,742.5745344881341,816.7436469456648,20655974.82,719.4399999999441
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,345372193.65903944,350101056.55836225,429.6610277619547,431.4968641266857,337563976.93,415.64000000059605
U_ORG_XM_BJAZKYL,北京A座科研楼,13270686.97873255,14597755.669505334,0,0,12685989.09,0
U_ORG_XM_BJFZDSZX,北京凤展大厦装修工程,4267243.3779038545,4693967.718690389,0,0,4013754.41,0
U_ORG_XM_BJXXCXY,中国电信北京信息科技创新园工程,136133545.81371254,136133545.81371254,0,0,121926683.18,0
U_ORG_XM_BJZSJD,北京招商嘉铭酒店,2900930.950937814,3220033.3575737625,0,0,2566080.45,0
U_ORG_XM_BJZSJM,北京嘉铭珑原07-01办公商业,14711415.774372993,15300238.686806802,0,0,14411607.94,0
U_ORG_XM_CDCHQSPZZSQ,成都成华区跳蹬河南路9号新建商品住宅项目三期,0,0,0,0,0,0
U_ORG_XM_CDWJRX,成都温江区蓉西新城新居B区,856942154.5145742,882650419.1816326,0,0,689906282.5099996,0
U_ORG_XM_CQTYZX,重庆巴南体育中心,2240506.4908875246,2307721.6857190467,0,0,2098278.46,0
U_ORG_XM_CYMSHJC,北京朝阳门SOHO中心南区商业加层,3405036.230414027,3440548.4061856354,0,0,3304636.55,0
U_ORG_XM_CYMSOHOSQ,银河搜候中心（朝阳门SOHO三期）,99030378.02855471,99046928.94194715,0,0,88914659.39,0
U_ORG_XM_DXZBDQ,北京大兴17#地项目（东区）,25053240.50318994,25091271.710413992,0,0,24355905.07,0
U_ORG_XM_FZJDFJD,福州第8.5代新型半导体显示器件生产线机电,45787193.09484998,50743726.81958122,0,0,45175405.73,0
U_ORG_XM_GZPY,广州金融街番禺市桥,33364964.440763835,33860080.333900996,0,0,32865577.29,0
U_ORG_XM_GZXYNBDT,广州芯粤能半导体,0,0,0,0,0,0
U_ORG_XM_GZYLSQ,广州养老社区项目示范区工程,1653792.359177031,1653792.359177031,0,0,1502957.79,0
U_ORG_XM_HBXYZDYQ,湖北襄阳正大一期,58375674.23964378,64408635.73618795,0,0,57955631.04000001,0
U_ORG_XM_HEBHRXFL,哈尔滨华润·幸福里,26220479.379463118,26220479.379463118,0,0,25249637.04,0
U_ORG_XM_HFJHTJ,合肥晶合二厂厂务及配套项目L40土建,0,0,0,0,0,0
U_ORG_XM_HKTSZ,海口塔南塔试桩工程,1517207.8570384688,1525878.9186560865,0,0,1290482.78,0
U_ORG_XM_HMHT,后帽胡同23号翻、扩建工程,21827633.98675072,22004740.8590689,0,0,19996258.33,0
U_ORG_XM_HXGDAZBJD,华星光电第8.5代TFT-LCD（综合）,6281416.430302619,6281416.430302619,0,0,5656944.37,0
U_ORG_XM_HZXLW,广东惠州金融街巽寮湾海世界,449749204.9818696,460227316.89863586,0,0,445122245.32464004,0
U_ORG_XM_JXSWZX,北京京西商务中心（西区）商业金融用地,35743119.64526076,36132048.603644915,0,0,34989447.03,0
U_ORG_XM_KSLFGD,昆山龙飞光电有限公司厂房一期土建工程,154138981.24342966,154138981.24342966,0,0,140270066.58,0
U_ORG_XM_MTGBLXX,北京门头沟保利小学,21245839.697898503,24640152.16041849,0,0,20325670.34,0
U_ORG_XM_NJHXC,南京海峡城E地块住宅,387119557.05995953,387203119.90587765,0,0,376704562.7499999,0
U_ORG_XM_NJTJD,南京台积电12吋晶圆厂与设计服务中心一期,1126907785.0247788,1250182671.6373532,0,0,1067399338.7199994,0
U_ORG_XM_QHSSM,北京清华大学苏世民书院,385025101.11278486,388240931.5000247,0,0,378076840.78000003,0
U_ORG_XM_SCGAJDGZ,四川广安富盈酒店机电改造,9457398.054924898,9741119.996399045,0,0,9390498.39,0
U_ORG_XM_SHGH,上海国浩长风城二期东地块综合体,4326065.236382642,4758671.760870669,0,0,4181998.32,0
U_ORG_XM_SYJLZXJD,沈阳嘉里中心居住商业（C地块）机电工程,93320581.68195534,93631900.79835828,0,0,85424770.07000002,0
U_ORG_XM_SYJLZXJDJJT,沈阳嘉里中心居住商业（C地块）机电工程（局集团）,363464.43078280217,364833.76376273914,0,0,361496.08,0
U_ORG_XM_SYXSWSQ,沈阳华润橡树湾4期,19143941.023839585,19143941.023839585,0,0,17837724.95,0
U_ORG_XM_SYZHSYEQ,沈阳中海商业二期,10078649.723167107,10078649.723167107,0,0,9735597.42,0
U_ORG_XM_SYZJCLY,沈阳中集车辆园,136621.33605759623,136621.33605759623,0,0,127286.19,0
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,10679466.505549807,10878657.159479065,0,0,10031137.89,0
U_ORG_XM_TJTYDQ,天津通用电气医疗系统生产基地,25878926.114213094,25878926.114213094,0,0,24949566.86,0
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,182290223.10715878,184233430.93367255,0,0,178365818.25,0
U_ORG_XM_TXBHDAJDJT,深圳腾讯滨海大厦项目机电专业分包（局集团）,169730.21773659257,173279.7208256218,0,0,169496.31,0
U_ORG_XM_WHXX,武汉新芯OS4F装修,17050982.530030824,17562512.008561477,0,0,15250654.55,0
U_ORG_XM_WJSHZX,北京望京SOHO中心,69695095.69375083,69804286.82952666,0,0,57115097.4,0
U_ORG_XM_WRKTDSF,深圳微软科通大厦[发展],9430434.170906462,9510612.250240738,0,0,8677904.91,0
U_ORG_XM_WXGLJRDS,无锡国联金融大厦,46435654.09947933,46435654.09947933,0,0,39516837.28,0
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,65761058.81039598,65842606.446078174,0,0,70878328.15,0
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,255840207.1893706,256615796.15565574,0,0,234384523.00000006,0
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,12256781.595189776,12306831.537215821,0,0,11716022.94,0
U_ORG_XM_YZYJSZX,北京亦庄云计算中心,56128535.21657785,56804568.55694342,0,0,37836962.06,0
U_ORG_XM_ZHCSXW,珠海醋酸纤维有限公司搬迁扩建,676966.004899837,683168.689192581,0,0,641376.6,0
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,11520649.815196747,11520649.815196747,0,0,11146987.42,0
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,116285680.26670553,118111113.69323005,0,0,106292137.81000002,0
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,245990724.29324347,249774012.38693282,0,0,244151278.31,0
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,9097180.737313747,9581393.646304889,-366.1565562809952,-385.645861416572,8024953.609999999,-323
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,272541579.5322123,277011769.4634501,-578.9771284502101,-596.3464422469682,270623052.96000004,-526.5600000005215
U_ORG_XM_SZYCC,深圳悦彩城,3503652.197959206,3889053.9409231404,-2160.1653185545083,-2397.7835043282216,3252924.5400000005,-2005.579999999958
U_ORG_XM_TSXSW,唐山橡树湾,77211266.7582652,77273159.31363003,-2490.4093339626943,-2492.405646211605,75180251.78,-2424.9000000059605
U_ORG_XM_RHYY,北京市仁和医院二期,151557360.4206528,155647441.21830264,-5638.954440748203,-5403.562939466778,149123350.04999453,-5286.4100000000035
U_ORG_XM_HSQY,呼和浩特群众艺术馆,2345054.8234176817,2556109.7546299486,-49093.34926951152,-53511.75064315441,2266950.61,-47458.25
U_ORG_XM_CQTXXF,重庆腾讯云计算中心一期消防工程,7616938.774063701,8377962.487719965,-61285.00743601292,-67545.7951454633,7506242.3,-60374.33
U_ORG_XM_TZWKZX,北京天竺万科中心,111957300.56474477,113169568.79683113,-126132.67912288751,-127340.44709210383,109168286.10000002,-123073.50999999791
U_ORG_XM_AHZWCF,安徽忠旺厂房,0,0,-127750,-127750,0,-127750
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,3978028.0784269758,4336050.606485404,-135945.6459754367,-148180.75414740015,3687965.21,-126033.00000000001
U_ORG_XM_ZGRNJCYGZ,北京最高人民检察院西区改造,18928631.14083821,18928631.140838213,-278373.2106746287,-278373.21067462873,14658329.62,-215572.18000000156
U_ORG_XM_HBGAZSJD,河北固安第6代有源矩阵AMOLED面板生产线装饰机电,66977087.84301614,74344567.50751776,-341076.5860412129,-378595.0103037795,66485229.150000006,-334111.7099999995
U_ORG_XM_LXZBYQ,北京联想总部园区一期,39423336.58797395,39705610.51087514,-343315.1306946959,-345773.29170083685,38426011.39,-334630
U_ORG_XM_CDGJTLGZLZX,成都国际铁路港展览中心,13167512.280025035,14484263.510790471,-359344.8104323711,-395279.2912757929,12985315.46,-354271.38
U_ORG_XM_TRDERMYYJD,铜仁第二人民医院机电,8411307.215292318,9222279.377550691,-368488.3853565423,-404016.0167925208,8323008.41,-364620.13
U_ORG_XM_JJHCZGCGZ,九江火车站广场及滨江路改造,98928564.72298837,107259397.7525037,-383893.2783057221,-416168.43923419097,98504680.69000003,-382252.0499999999
U_ORG_XM_LYZDYQ,洛阳正大一期,28320809.724181272,31430762.161019128,-471827.4489363044,-523718.7353892736,27728231.110000003,-466905.6600000001
U_ORG_XM_CDZHYHSY,成都中海·御湖世家,180053841.14629522,197238159.80878687,-677243.42329041,-741323.4891478899,178101319.3578381,-670029.3600000015
U_ORG_XM_BDFZJXL,北京大学新建附属中学北校区综合教学楼,197444173.74312273,215214149.37208146,-703767.8748342965,-767106.9834988262,193854202.60000002,-682797.8299999997
U_ORG_XM_WHHXGDTJDAB,武汉华星光电t4机电A包,77891247.65489984,85680372.42499858,-767746.0888444684,-844520.6977743421,77272482.22999999,-761647.14
U_ORG_XM_JLMHKKMYLY,吉林梅河口康美医疗健康中心医疗园,90720334.03269589,100655024.22943224,-790547.9562532336,-877508.2284673023,88819123.98200001,-770425.5499999997
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,134492843.53020525,147053895.28446925,-867387.8762228986,-948398.164341389,130552962.7596,-841978.3099999997
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,1449334316.1543155,1490116349.948271,-1407021.7410533929,-1443412.0685987815,1444358980.0333784,-1394335.5100000037
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,51332120.252991855,56226517.98570478,-2135882.41442062,-2339533.81231651,50388006.076888345,-2096598.6899999995
U_ORG_XM_LXZBEQ,北京联想总部园区二期,895314133.9437745,922173557.9583528,-2154371.4232581872,-2219002.566423213,886149399.0099998,-2351948.9299999997
U_ORG_XM_JLMHKKMYYY,吉林梅河口康美医疗健康中心医养园,181683845.16329136,201669067.48284388,-2343468.1763493,-2601249.6665218007,178556116.90520003,-2293369.28
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,81472336.17383114,88785619.7003572,-2836992.5009839484,-3229700.373023942,79525992.19,-2722368.58
U_ORG_XM_BJGLYSQ03_31,北京高丽营三期03-31地块,680348459.6932731,744617554.6980053,-3760805.3473674604,-4125857.1407787297,616015019.1500001,-3301340.189999997
U_ORG_XM_BJXHBX,北京新华保险大厦改造,116042502.56444494,117004135.46732229,-8839205.806332085,-8912455.443268446,113416440.96000001,-8543801.26
U_ORG_XM_FSLC,佛山绿城,389750542.60204387,429071405.8972337,-9463503.33639273,-10421930.930272985,386887712.15690696,-9393191.065
U_ORG_XM_BJKTDX,北京凯特大厦,396217162.4871793,400100474.35056734,-11970414.263072371,-11619017.11593324,388536854.0500001,-12665397.969999995
